model_id,random_date,reference_id
5313,2021-06-12,6
5313,2021-07-14,6
5313,2021-08-24,6
5313,2021-12-14,6
5314,2020-05-04,6
5314,2020-07-30,6
5314,2022-02-07,6
5322,2022-01-17,6
5327,2022-04-26,6
5328,2020-01-31,6
5329,2020-02-10,6
5329,2020-02-23,6
5329,2022-03-24,6
5331,2022-03-01,6
5332,2021-04-27,6
5338,2021-09-11,6
5338,2022-04-30,6
5339,2020-07-13,6
5345,2021-03-28,6
5347,2020-04-23,6
5347,2022-02-09,6
5349,2020-12-20,6
5353,2020-04-09,6
5355,2021-04-08,6
5355,2021-05-13,6
5358,2021-05-09,6
5359,2021-11-24,6
5359,2022-02-09,6
5365,2021-01-02,6
5373,2021-02-13,6
5373,2022-04-21,6
5375,2021-09-24,6
5378,2022-02-23,6
5383,2021-11-08,6
5384,2020-01-09,6
5385,2020-01-08,6
5385,2020-10-07,6
5387,2021-07-12,6
5390,2020-09-13,6
5390,2022-02-02,6
5394,2020-03-24,6
5395,2020-03-06,6
5395,2020-06-17,6
5396,2020-09-24,6
5399,2020-02-15,6
5399,2020-08-06,6
5399,2020-09-27,6
5401,2022-04-15,6
5403,2021-02-13,6
5403,2021-05-30,6
5406,2020-05-05,6
5406,2022-01-23,6
5415,2021-07-16,6
5416,2021-09-25,6
5422,2020-02-16,6
5423,2020-07-09,6
5433,2020-05-24,6
5437,2021-01-26,6
5438,2020-05-22,6
5441,2020-12-04,6
5441,2021-04-21,6
5442,2021-09-05,6
5443,2020-05-29,6
5443,2020-06-06,6
5443,2020-10-27,6
5443,2021-02-15,6
5452,2021-11-13,6
5455,2022-01-15,6
5456,2020-01-23,6
5457,2021-06-14,6
5458,2021-11-03,6
5460,2021-02-17,6
5461,2020-06-23,6
5463,2020-09-03,6
5464,2021-01-21,6
5464,2021-04-17,6
5465,2020-11-07,6
5470,2020-05-10,6
5470,2020-11-23,6
5471,2021-10-24,6
5474,2021-03-16,6
5477,2021-11-22,6
5480,2020-01-03,6
5481,2021-11-13,6
5485,2021-03-11,6
5486,2021-03-01,6
5486,2021-03-05,6
5491,2021-04-28,6
5492,2021-01-01,6
5492,2021-09-01,6
5493,2020-07-09,6
5495,2020-01-17,6
5495,2020-11-30,6
5495,2021-08-19,6
5496,2020-06-17,6
5499,2020-10-30,6
5502,2020-09-11,6
5503,2020-03-19,6
5503,2021-04-15,6
5503,2021-05-07,6
5507,2020-04-04,6
5507,2022-02-27,6
5513,2020-01-17,6
5514,2022-01-10,6
5519,2021-12-01,6
5521,2020-12-10,6
5521,2021-05-27,6
5525,2020-05-01,6
5525,2021-08-18,6
5525,2022-01-27,6
5525,2022-02-26,6
5529,2020-06-16,6
5529,2022-03-28,6
5531,2021-04-13,6
5532,2020-12-16,6
5535,2021-07-29,6
5536,2020-04-11,6
5538,2020-08-20,6
5538,2022-02-13,6
5541,2020-03-13,6
5541,2021-03-22,6
5542,2021-03-15,6
5544,2022-01-29,6
5545,2021-09-22,6
5546,2021-09-22,6
5552,2021-02-22,6
5556,2020-03-31,6
5559,2020-08-18,6
5559,2020-10-28,6
5559,2020-11-02,6
5565,2020-09-26,6
5570,2020-11-03,6
5570,2021-10-12,6
5571,2020-04-04,6
5579,2021-04-28,6
5580,2022-04-23,6
5583,2021-04-06,6
5585,2020-04-23,6
5586,2021-12-21,6
5587,2021-05-15,6
5587,2021-08-23,6
5588,2021-11-02,6
5588,2022-04-21,6
5590,2022-01-05,6
5592,2021-10-03,6
5593,2020-10-04,6
5595,2021-08-20,6
5595,2021-09-25,6
5596,2021-02-07,6
5597,2021-05-12,6
5598,2020-10-15,6
5599,2020-01-07,6
5600,2021-04-19,6
5606,2020-05-10,6
5607,2020-10-19,6
5607,2022-01-19,6
5612,2020-02-29,6
5612,2021-11-21,6
5613,2020-07-25,6
5613,2021-03-09,6
5615,2021-01-01,6
5615,2021-01-09,6
5615,2021-04-16,6
5620,2020-07-26,6
5620,2021-01-22,6
5621,2021-01-03,6
5621,2021-03-12,6
5622,2021-08-11,6
5624,2020-08-14,6
5625,2021-11-21,6
5628,2020-08-22,6
5628,2022-03-01,6
5632,2021-02-23,6
5638,2021-04-12,6
5638,2021-08-28,6
5638,2022-01-01,6
5640,2020-01-28,6
5640,2021-10-15,6
5641,2020-01-28,6
5641,2021-03-13,6
5642,2020-10-27,6
5643,2020-06-13,6
5644,2022-04-09,6
5645,2020-06-01,6
5645,2022-02-16,6
5649,2022-03-13,6
5652,2021-10-29,6
5652,2022-02-12,6
5654,2021-02-18,6
5655,2020-12-17,6
5655,2022-02-08,6
5660,2021-09-14,6
5663,2020-12-03,6
5666,2020-07-15,6
5667,2021-02-21,6
5667,2021-03-30,6
5667,2021-09-28,6
5668,2020-05-25,6
5668,2021-03-19,6
5672,2020-09-08,6
5672,2021-07-10,6
5673,2020-12-11,6
5684,2021-09-29,6
5685,2020-05-08,6
5686,2021-11-11,6
5688,2021-01-19,6
5689,2021-10-15,6
5690,2021-10-10,6
5690,2021-12-04,6
5694,2020-06-16,6
5696,2020-01-15,6
5696,2020-03-20,6
5698,2021-02-14,6
5702,2020-05-23,6
5702,2020-10-20,6
5703,2021-03-22,6
5705,2020-03-18,6
5705,2020-06-23,6
5710,2020-01-30,6
5714,2021-09-24,6
5720,2021-03-19,6
5721,2021-09-11,6
5724,2020-10-28,6
5724,2021-09-03,6
5724,2021-09-12,6
5732,2022-03-03,6
5735,2022-04-08,6
5741,2021-02-25,6
5743,2021-02-25,6
5743,2021-06-02,6
5743,2021-12-30,6
5748,2020-04-05,6
5748,2021-04-05,6
5753,2021-04-15,6
5754,2021-07-16,6
5758,2021-09-15,6
5758,2021-10-23,6
5760,2020-05-12,6
5764,2021-05-14,6
5764,2021-09-27,6
5770,2020-03-29,6
5770,2020-06-24,6
5774,2021-09-19,6
5777,2020-06-10,6
5777,2020-07-18,6
5777,2021-02-19,6
5777,2021-12-02,6
5778,2020-09-22,6
5779,2021-03-27,6
5781,2022-03-28,6
5783,2020-04-29,6
5783,2021-08-30,6
5787,2020-04-04,6
5791,2020-11-10,6
5794,2021-05-10,6
5796,2020-05-06,6
5803,2020-12-08,6
5803,2021-07-23,6
5803,2021-08-23,6
5804,2020-03-19,6
5804,2020-12-07,6
5808,2020-10-03,6
5809,2020-03-02,6
5809,2021-09-21,6
5810,2020-01-19,6
5810,2022-04-17,6
5812,2020-10-15,6
5820,2020-09-14,6
5820,2021-09-11,6
5822,2021-04-20,6
5823,2020-04-25,6
5823,2020-05-28,6
5828,2021-03-16,6
5829,2021-06-17,6
5830,2020-02-07,6
5830,2021-12-02,6
5832,2020-03-09,6
5835,2022-04-26,6
5836,2020-02-20,6
5840,2020-12-30,6
5842,2020-04-07,6
5842,2021-06-23,6
5843,2020-01-05,6
5843,2020-07-06,6
5844,2020-12-27,6
5845,2021-07-21,6
5846,2021-12-18,6
5850,2020-03-01,6
5850,2021-04-10,6
5851,2022-03-12,6
5856,2020-04-10,6
5858,2020-09-17,6
5859,2020-03-18,6
5867,2022-01-28,6
5868,2021-10-19,6
5870,2020-10-04,6
5875,2021-08-28,6
5877,2020-01-08,6
5880,2020-06-20,6
5880,2020-11-30,6
5881,2020-04-26,6
5881,2020-05-30,6
5881,2020-07-11,6
5881,2021-12-18,6
5881,2021-12-21,6
5882,2021-02-27,6
5882,2022-04-19,6
5885,2021-08-27,6
5891,2021-11-14,6
5892,2022-02-01,6
5897,2020-09-02,6
5898,2020-04-11,6
5900,2020-12-02,6
5900,2021-03-12,6
5901,2020-05-02,6
5906,2022-02-22,6
5910,2021-02-05,6
5920,2021-07-16,6
5922,2021-06-24,6
5923,2020-11-12,6
5925,2022-03-16,6
5926,2021-03-11,6
5930,2021-07-27,6
5930,2022-02-06,6
5931,2021-05-16,6
5940,2020-01-14,6
5941,2020-02-13,6
5956,2021-02-09,6
5957,2021-02-19,6
5958,2022-01-30,6
5964,2021-05-30,6
5965,2020-06-12,6
5968,2021-01-08,6
5974,2021-03-08,6
5977,2021-05-29,6
5979,2020-12-19,6
5979,2020-12-24,6
5979,2022-04-16,6
5983,2020-10-10,6
5983,2021-10-12,6
5986,2021-02-23,6
5989,2020-05-26,6
5990,2021-01-01,6
5990,2022-03-28,6
5992,2020-10-05,6
5994,2021-02-27,6
5996,2020-03-02,6
5997,2020-12-23,6
5998,2022-01-29,6
6005,2020-11-18,6
6009,2021-11-10,6
6010,2020-12-20,6
6011,2020-02-20,6
6011,2020-09-17,6
6011,2021-08-20,6
6013,2021-05-21,6
6021,2021-09-26,6
6021,2021-11-12,6
6022,2022-04-04,6
6023,2021-06-16,6
6023,2021-07-21,6
6024,2022-02-23,6
6025,2020-03-30,6
6028,2020-05-08,6
6028,2020-11-21,6
6031,2021-02-22,6
6033,2021-12-20,6
6037,2020-02-05,6
6038,2020-09-17,6
6038,2021-04-23,6
6038,2021-07-12,6
6039,2021-03-13,6
6041,2020-03-20,6
6043,2021-01-01,6
6049,2021-07-14,6
6052,2021-05-23,6
6059,2021-03-26,6
6059,2022-02-22,6
6060,2021-12-03,6
6062,2020-07-31,6
6063,2021-06-18,6
6070,2021-10-12,6
6071,2020-11-11,6
6073,2020-03-08,6
6074,2021-06-29,6
6074,2021-12-21,6
6075,2022-04-21,6
6077,2020-05-04,6
6077,2020-06-07,6
6077,2020-07-24,6
6077,2021-07-10,6
6077,2022-01-07,6
6082,2020-09-18,6
6088,2020-06-24,6
6097,2020-07-21,6
6099,2020-11-08,6
6100,2021-07-01,6
6100,2021-10-23,6
6101,2020-06-14,6
6101,2022-03-21,6
6103,2020-08-28,6
6106,2020-07-05,6
6106,2021-05-11,6
6111,2020-02-03,6
6111,2020-08-08,6
6122,2020-04-12,6
6122,2020-09-11,6
6122,2021-01-02,6
6127,2021-12-02,6
6127,2022-04-24,6
6129,2021-08-04,6
6130,2020-03-11,6
6131,2020-04-26,6
6132,2021-03-31,6
6134,2022-01-05,6
6140,2021-10-16,6
6141,2021-05-18,6
6144,2020-10-09,6
6144,2022-01-17,6
6146,2020-01-29,6
6147,2021-07-07,6
6147,2021-12-23,6
6152,2020-04-30,6
6152,2021-02-07,6
6156,2021-11-19,6
6163,2020-07-29,6
6169,2020-02-29,6
6169,2020-03-28,6
6169,2021-04-24,6
6170,2021-01-26,6
6175,2020-10-10,6
6180,2021-10-28,6
6182,2021-08-12,6
6193,2021-01-06,6
6198,2020-01-04,6
6198,2020-10-06,6
6203,2020-02-15,6
6206,2022-02-02,6
6206,2022-03-22,6
6211,2020-06-28,6
6212,2020-07-05,6
6214,2022-01-17,6
6218,2020-08-13,6
6220,2021-11-08,6
6225,2021-09-11,6
6226,2020-02-11,6
6228,2020-01-27,6
6228,2020-05-23,6
6230,2021-09-19,6
6230,2021-10-19,6
6231,2022-01-28,6
6234,2020-06-20,6
6236,2020-06-27,6
6237,2020-03-10,6
6237,2021-10-17,6
6240,2020-07-25,6
6243,2020-06-20,6
6243,2020-07-01,6
6244,2022-01-15,6
6246,2022-01-07,6
6251,2020-03-20,6
6251,2021-05-24,6
6255,2020-02-22,6
6255,2021-04-28,6
6257,2021-06-07,6
6259,2020-02-02,6
6259,2022-04-02,6
6262,2020-12-11,6
6265,2021-06-12,6
6266,2020-10-02,6
6275,2020-09-17,6
6278,2020-03-04,6
6278,2021-06-25,6
6292,2021-03-23,6
6292,2021-12-08,6
6295,2022-01-18,6
6297,2020-06-10,6
6299,2020-03-23,6
6300,2021-05-28,6
6300,2022-01-04,6
6303,2021-11-25,6
6304,2020-12-15,6
6309,2022-03-24,6
6311,2022-03-29,6
6314,2021-12-28,6
6315,2020-12-31,6
6325,2021-01-21,6
6330,2020-12-06,6
6330,2022-02-14,6
6331,2021-07-15,6
6333,2022-03-12,6
6335,2021-12-07,6
6337,2022-03-08,6
6338,2022-02-21,6
6340,2021-01-28,6
6340,2021-08-22,6
6341,2021-11-28,6
6342,2020-09-05,6
6344,2021-10-13,6
6347,2021-05-17,6
6347,2021-06-03,6
6348,2021-05-26,6
6349,2020-08-07,6
6349,2021-07-18,6
6351,2020-12-16,6
6352,2020-07-06,6
6352,2020-09-04,6
6354,2021-07-27,6
6354,2021-09-20,6
6358,2021-10-03,6
6362,2020-01-30,6
6362,2020-05-23,6
6363,2021-12-04,6
6366,2021-10-08,6
6367,2020-08-19,6
6369,2020-12-16,6
6370,2021-10-02,6
6374,2021-04-29,6
6376,2021-12-31,6
6379,2020-08-30,6
6383,2020-01-02,6
6385,2020-06-19,6
6389,2021-04-16,6
6389,2021-05-19,6
6389,2021-11-24,6
6391,2020-01-22,6
6392,2022-02-16,6
6393,2021-04-23,6
6393,2021-12-04,6
6393,2022-03-24,6
6394,2020-12-14,6
6396,2020-07-16,6
6398,2021-04-04,6
6398,2021-09-13,6
6401,2021-09-13,6
6403,2020-06-28,6
6405,2020-09-26,6
6410,2021-05-11,6
6412,2020-12-14,6
6413,2021-01-19,6
6416,2021-03-24,6
6419,2020-12-07,6
6420,2021-12-06,6
6428,2020-12-02,6
6428,2021-03-06,6
6430,2020-08-27,6
6430,2021-04-27,6
6434,2021-11-13,6
6436,2020-03-16,6
6437,2022-01-15,6
6440,2021-03-08,6
6440,2021-11-19,6
6441,2021-02-18,6
6446,2021-01-07,6
6449,2021-08-02,6
6450,2020-07-18,6
6451,2020-04-11,6
6451,2020-10-19,6
6454,2020-01-20,6
6455,2022-01-30,6
6455,2022-04-22,6
6461,2020-03-07,6
6463,2020-09-11,6
6464,2020-05-16,6
6471,2022-01-11,6
6472,2021-11-10,6
6473,2020-03-25,6
6473,2020-09-24,6
6474,2020-07-13,6
6477,2020-11-20,6
6477,2021-05-09,6
6478,2021-02-17,6
6479,2022-01-08,6
6481,2020-12-14,6
6483,2020-03-22,6
6483,2020-09-19,6
6484,2021-07-11,6
6484,2022-03-21,6
6489,2021-10-11,6
6489,2022-01-20,6
6490,2020-06-20,6
6493,2021-12-19,6
6494,2020-03-24,6
6494,2021-01-12,6
6495,2022-01-11,6
6498,2020-10-10,6
30331,2020-05-08,6
30333,2020-12-02,6
30340,2020-06-05,6
30343,2020-10-11,6
30343,2022-04-18,6
30344,2021-06-11,6
30346,2022-04-26,6
30347,2021-11-16,6
30349,2020-02-20,6
30351,2021-07-05,6
30355,2020-08-19,6
30356,2021-08-17,6
30360,2020-05-16,6
30362,2020-07-25,6
30363,2020-02-19,6
30365,2020-01-03,6
30366,2021-12-11,6
30371,2021-01-11,6
30372,2021-11-20,6
30373,2020-11-21,6
30374,2021-10-04,6
30376,2021-05-26,6
30376,2021-08-28,6
30377,2021-01-06,6
30379,2021-05-12,6
30381,2020-03-19,6
30383,2022-03-07,6
30385,2022-03-25,6
30387,2020-01-22,6
30388,2020-12-09,6
30395,2021-04-25,6
30395,2021-05-17,6
30396,2020-04-24,6
30399,2020-06-06,6
30402,2021-05-15,6
30404,2020-12-31,6
30407,2020-07-31,6
30410,2021-05-07,6
30412,2020-07-20,6
30414,2020-02-13,6
30414,2020-05-13,6
30414,2021-01-08,6
30417,2021-09-29,6
30420,2021-04-23,6
30421,2021-03-31,6
30421,2021-06-11,6
30429,2021-09-11,6
30430,2020-02-09,6
30432,2021-04-02,6
30432,2021-09-26,6
30432,2021-12-22,6
30436,2021-06-15,6
30436,2021-09-29,6
30438,2020-06-05,6
30440,2021-01-18,6
30440,2021-12-10,6
30445,2021-08-20,6
30447,2021-01-14,6
30454,2020-04-22,6
30456,2022-01-10,6
30458,2020-01-23,6
30460,2021-01-11,6
30463,2021-04-03,6
30466,2021-08-13,6
30467,2021-11-13,6
30468,2022-01-12,6
30470,2021-06-26,6
30471,2020-02-25,6
30472,2020-07-13,6
30474,2021-04-01,6
30474,2021-10-14,6
30476,2021-02-08,6
30478,2021-12-27,6
30479,2020-07-14,6
30479,2021-03-17,6
30481,2020-04-13,6
30481,2022-04-04,6
30487,2021-01-16,6
30491,2020-07-09,6
30491,2020-10-23,6
30491,2020-12-26,6
30500,2021-02-22,6
30502,2022-02-07,6
30506,2020-04-14,6
30508,2022-04-10,6
30510,2021-04-22,6
30511,2020-08-13,6
30513,2020-10-21,6
30513,2020-11-15,6
30513,2021-01-21,6
30513,2021-10-07,6
30514,2020-01-10,6
30515,2021-09-15,6
30516,2020-12-04,6
30517,2020-10-21,6
30521,2020-10-28,6
30522,2021-11-11,6
30522,2022-02-26,6
30523,2020-06-19,6
30530,2020-03-26,6
30535,2020-02-13,6
30535,2021-06-10,6
30536,2020-12-13,6
30537,2021-03-26,6
30538,2020-09-07,6
30539,2020-06-30,6
30539,2021-11-10,6
30541,2021-02-15,6
30542,2020-09-14,6
30542,2021-01-07,6
30548,2020-10-17,6
30550,2021-06-23,6
30553,2020-02-22,6
30553,2020-10-19,6
30555,2020-09-21,6
30556,2020-02-02,6
30557,2020-04-07,6
30557,2020-07-04,6
30557,2021-12-05,6
30560,2021-10-28,6
30562,2020-04-08,6
30571,2020-10-21,6
30583,2021-05-18,6
30583,2021-11-17,6
30589,2020-10-22,6
30590,2020-06-10,6
30592,2020-02-26,6
30593,2021-02-16,6
30594,2020-05-29,6
30595,2020-05-25,6
30595,2020-06-07,6
30595,2021-06-12,6
30595,2021-11-23,6
30596,2021-12-15,6
30596,2022-04-12,6
30597,2021-05-16,6
30600,2020-12-13,6
30605,2020-11-16,6
30609,2020-02-27,6
30609,2021-10-23,6
30610,2020-04-17,6
30611,2021-02-17,6
30614,2022-04-03,6
30618,2022-02-20,6
30627,2021-12-10,6
30631,2020-08-09,6
30633,2020-08-17,6
30634,2020-08-01,6
30634,2020-10-15,6
30639,2021-06-01,6
30641,2020-10-05,6
30641,2021-12-24,6
30643,2021-03-29,6
30643,2021-09-09,6
30646,2020-12-07,6
30649,2021-07-28,6
30652,2020-03-09,6
30654,2021-07-27,6
30656,2020-08-10,6
30660,2020-09-07,6
30663,2020-02-25,6
30663,2020-09-10,6
30664,2020-03-13,6
30664,2020-09-23,6
30665,2020-12-03,6
30665,2021-12-19,6
30666,2020-05-24,6
30667,2021-03-01,6
30672,2020-07-02,6
30672,2021-03-26,6
30672,2021-03-30,6
30673,2020-06-23,6
30674,2020-01-11,6
30675,2022-04-24,6
30676,2020-07-29,6
30678,2020-09-19,6
30681,2020-06-25,6
30683,2020-11-22,6
30683,2021-08-08,6
30683,2022-02-23,6
30684,2020-07-19,6
30685,2021-10-06,6
30685,2021-12-03,6
30689,2022-04-25,6
30692,2020-03-14,6
30693,2021-11-08,6
30694,2020-02-12,6
30694,2022-02-11,6
30696,2021-05-16,6
30696,2022-02-01,6
30697,2020-11-21,6
30698,2021-11-26,6
30700,2020-08-30,6
30703,2020-12-17,6
30704,2021-11-02,6
30705,2022-04-25,6
30706,2021-07-21,6
30707,2022-01-26,6
30708,2022-01-18,6
30710,2020-08-17,6
30711,2021-03-29,6
30711,2021-04-29,6
30711,2021-09-10,6
30711,2022-03-13,6
30714,2020-05-09,6
30717,2022-01-02,6
30718,2021-03-10,6
30719,2020-08-09,6
30723,2020-02-03,6
30725,2020-07-27,6
30725,2022-01-08,6
30726,2020-12-31,6
30726,2021-01-04,6
30727,2021-09-28,6
30727,2021-12-06,6
30727,2022-03-12,6
30728,2020-01-02,6
30732,2021-03-22,6
30734,2020-06-28,6
30738,2020-08-23,6
30738,2021-10-11,6
30743,2022-04-12,6
30744,2020-03-18,6
30746,2020-07-15,6
30750,2020-02-25,6
30751,2021-03-21,6
30751,2021-05-26,6
30751,2022-04-10,6
30757,2021-10-15,6
30757,2022-02-22,6
30759,2021-02-17,6
30763,2021-09-19,6
30765,2020-06-26,6
30765,2021-12-17,6
30765,2022-02-26,6
30766,2020-06-04,6
30767,2021-03-05,6
30770,2020-05-19,6
30770,2021-12-28,6
30772,2021-05-09,6
30775,2021-07-12,6
30776,2020-01-18,6
30777,2021-03-20,6
30780,2021-11-22,6
30781,2020-07-22,6
30781,2020-09-12,6
30781,2022-03-18,6
30781,2022-04-20,6
30786,2020-09-28,6
30792,2021-10-21,6
30796,2020-08-29,6
30800,2021-11-02,6
30801,2020-02-17,6
30803,2021-08-08,6
30805,2020-05-12,6
30805,2020-06-26,6
30808,2020-01-28,6
30809,2021-04-15,6
30810,2020-08-29,6
30811,2020-05-20,6
30812,2020-07-14,6
30815,2021-06-01,6
30815,2021-12-15,6
30816,2022-02-16,6
30817,2021-09-15,6
30819,2020-08-22,6
30820,2020-05-30,6
30820,2020-09-22,6
30820,2022-02-04,6
30823,2020-07-21,6
30823,2022-01-22,6
30824,2021-04-03,6
30825,2021-01-13,6
30830,2021-09-25,6
30831,2021-12-23,6
30832,2021-11-26,6
30835,2020-06-08,6
30836,2020-02-20,6
30838,2021-04-14,6
30841,2020-02-29,6
30845,2021-09-16,6
30849,2021-09-05,6
30850,2021-02-01,6
30854,2020-07-07,6
30855,2021-09-28,6
30855,2021-11-18,6
30858,2020-10-08,6
30860,2022-04-20,6
30862,2021-04-21,6
30868,2021-10-21,6
30870,2020-02-04,6
30870,2021-01-07,6
30875,2020-04-27,6
30877,2022-01-31,6
30882,2021-01-21,6
30884,2021-12-28,6
30886,2021-12-30,6
30894,2020-07-09,6
30899,2021-03-26,6
30899,2021-08-22,6
30899,2021-08-23,6
30901,2020-11-04,6
30904,2020-08-16,6
30905,2021-12-12,6
30907,2022-01-03,6
30908,2020-02-22,6
30908,2021-08-17,6
30909,2020-02-22,6
30909,2021-07-24,6
30909,2022-01-10,6
30914,2020-04-23,6
30915,2020-03-23,6
30915,2020-06-19,6
30915,2021-10-10,6
30916,2020-12-16,6
30917,2020-03-08,6
30917,2020-04-22,6
30918,2020-10-26,6
30918,2021-05-25,6
30919,2020-08-10,6
30920,2022-02-20,6
30925,2021-06-16,6
30925,2022-02-11,6
30927,2022-04-23,6
30932,2021-07-07,6
30934,2021-12-29,6
30936,2022-02-04,6
30942,2021-03-06,6
30942,2021-03-18,6
30944,2020-12-03,6
30944,2020-12-28,6
30944,2021-09-28,6
30946,2020-11-03,6
30947,2021-04-27,6
30948,2020-04-01,6
30948,2021-03-07,6
30948,2021-06-20,6
30951,2022-04-23,6
30952,2020-01-01,6
30959,2020-10-18,6
30961,2022-03-19,6
30966,2021-02-10,6
30969,2021-12-04,6
30973,2020-04-21,6
30974,2021-08-26,6
30976,2021-12-10,6
30978,2021-04-14,6
30980,2021-01-11,6
30981,2021-11-05,6
30983,2021-05-25,6
30988,2021-10-14,6
30989,2021-04-10,6
30990,2021-01-01,6
30990,2021-10-01,6
30992,2022-02-08,6
30998,2022-01-04,6
31001,2021-05-28,6
31001,2022-03-22,6
31003,2022-04-26,6
31007,2020-02-29,6
31007,2022-02-03,6
31008,2020-02-14,6
31009,2020-11-26,6
31009,2021-04-05,6
31013,2020-07-09,6
31015,2020-05-23,6
31015,2020-07-28,6
31015,2020-11-14,6
31016,2020-05-06,6
31022,2021-07-03,6
31024,2020-12-26,6
31025,2020-03-22,6
31025,2021-07-02,6
31026,2020-10-17,6
31026,2021-12-15,6
31029,2021-10-09,6
31033,2020-09-05,6
31033,2020-09-20,6
31042,2021-06-28,6
31043,2020-11-06,6
31046,2020-08-17,6
31048,2021-01-29,6
31049,2020-01-03,6
31054,2020-04-12,6
31055,2020-02-01,6
31055,2021-11-30,6
31057,2020-03-04,6
31058,2020-03-07,6
31060,2020-02-17,6
31060,2021-06-12,6
31060,2021-12-03,6
31064,2021-06-13,6
31065,2021-12-28,6
31069,2022-02-01,6
31070,2020-03-11,6
31073,2020-02-11,6
31073,2021-09-26,6
31076,2021-06-04,6
31076,2022-01-30,6
31088,2021-10-23,6
31095,2020-11-29,6
31096,2022-04-08,6
31098,2020-01-01,6
31099,2021-10-25,6
31102,2022-02-03,6
31102,2022-03-27,6
31104,2020-03-19,6
31104,2021-07-02,6
31108,2020-04-06,6
31108,2021-08-11,6
31110,2021-11-02,6
31111,2021-10-14,6
31114,2021-10-30,6
31115,2022-02-09,6
31119,2021-11-19,6
31120,2020-01-11,6
31124,2021-06-17,6
31135,2022-01-14,6
31137,2022-01-18,6
31142,2020-02-23,6
31142,2021-05-07,6
31143,2021-10-17,6
31146,2021-10-07,6
31155,2021-04-25,6
31157,2022-01-14,6
31158,2022-04-06,6
31161,2021-10-27,6
31162,2021-01-08,6
31165,2020-03-11,6
31166,2021-11-04,6
31169,2020-11-02,6
31169,2021-02-06,6
31173,2022-01-25,6
31174,2021-04-12,6
31178,2021-07-23,6
31182,2021-02-07,6
31182,2021-03-01,6
31182,2021-10-10,6
31183,2021-12-21,6
31185,2020-04-07,6
31187,2020-04-06,6
31189,2020-12-07,6
31192,2020-12-03,6
31193,2022-04-03,6
31194,2020-05-02,6
31195,2020-02-27,6
31195,2021-03-06,6
31198,2020-05-28,6
31198,2021-07-15,6
31203,2021-07-24,6
31207,2021-12-28,6
31210,2021-12-22,6
31210,2022-02-15,6
31212,2020-08-01,6
31213,2021-04-13,6
31213,2021-04-21,6
31213,2021-05-02,6
31214,2021-04-01,6
31214,2021-06-22,6
31216,2021-03-15,6
31216,2021-08-19,6
31217,2021-05-06,6
31221,2020-02-13,6
31226,2022-03-02,6
31229,2021-09-12,6
31230,2020-12-29,6
31235,2020-10-12,6
31236,2021-12-29,6
31239,2021-03-03,6
31239,2021-07-15,6
31239,2021-12-14,6
31246,2021-06-16,6
31248,2020-04-30,6
31249,2020-01-06,6
31250,2020-10-19,6
31252,2021-01-16,6
31253,2021-03-28,6
31254,2020-04-15,6
31256,2020-08-27,6
31271,2020-07-30,6
31272,2022-03-24,6
31273,2020-11-10,6
31276,2021-07-30,6
31280,2020-08-16,6
31280,2021-11-22,6
31281,2021-04-20,6
31282,2021-03-11,6
31283,2020-02-19,6
31283,2020-02-22,6
31283,2021-01-01,6
31283,2021-08-07,6
31284,2021-05-12,6
31287,2020-04-08,6
31288,2021-08-01,6
31289,2022-02-23,6
31291,2020-02-07,6
31291,2020-02-15,6
31299,2022-04-04,6
31307,2020-07-21,6
31307,2020-10-22,6
31307,2021-06-16,6
31312,2020-01-26,6
31315,2021-12-02,6
31320,2020-03-01,6
31320,2020-10-06,6
31320,2021-03-18,6
31325,2021-02-03,6
31330,2021-11-04,6
31332,2020-08-27,6
31332,2020-10-06,6
31332,2020-10-28,6
31333,2020-04-09,6
31333,2020-05-18,6
31343,2021-03-16,6
31345,2021-11-18,6
31346,2020-12-30,6
31347,2021-09-27,6
31348,2020-09-19,6
31348,2022-03-24,6
31349,2020-10-19,6
31349,2021-02-21,6
31350,2020-01-09,6
31350,2020-03-28,6
31350,2021-04-07,6
31350,2021-07-22,6
31350,2022-02-05,6
31351,2021-03-28,6
31352,2020-04-09,6
31353,2020-02-02,6
31353,2020-04-26,6
31353,2020-12-05,6
31355,2020-04-17,6
31355,2020-08-19,6
31355,2021-05-04,6
31355,2021-07-31,6
31364,2020-06-15,6
31364,2021-09-06,6
31364,2021-09-07,6
31365,2020-04-17,6
31365,2021-09-18,6
31370,2020-12-31,6
31372,2021-05-03,6
31373,2021-12-31,6
31377,2021-06-01,6
31378,2022-02-10,6
31383,2020-08-14,6
31391,2022-01-25,6
31396,2020-05-06,6
31397,2020-09-02,6
31397,2021-03-20,6
31397,2021-07-05,6
31397,2021-10-29,6
31397,2022-02-22,6
31398,2020-02-26,6
31400,2020-01-04,6
31400,2021-09-14,6
31408,2022-01-27,6
31410,2021-07-26,6
31416,2020-11-30,6
31419,2021-02-07,6
31426,2021-11-02,6
31428,2020-03-05,6
31430,2021-12-22,6
31432,2020-07-08,6
31434,2021-06-24,6
31438,2021-03-19,6
31438,2021-05-25,6
31440,2021-07-24,6
31441,2020-01-06,6
31441,2020-02-25,6
31442,2022-02-15,6
31443,2021-04-14,6
31444,2022-04-24,6
31450,2021-08-18,6
31451,2021-06-26,6
31451,2022-02-24,6
31454,2021-03-21,6
31464,2020-03-16,6
31465,2020-11-17,6
