model_id,random_date,times_sell
1455,2020-08-05,1
1455,2021-10-09,1
1456,2021-03-07,1
1456,2021-11-14,1
1457,2020-03-29,1
1457,2020-04-13,1
1457,2021-03-23,1
1457,2022-02-10,1
1459,2020-01-13,1
1459,2020-08-30,1
1459,2020-08-31,1
1459,2020-09-16,1
1459,2021-02-28,1
1459,2021-03-02,1
1459,2021-06-10,1
1459,2021-07-31,1
1459,2021-08-27,1
1460,2021-11-06,1
1461,2020-03-04,1
1461,2020-10-20,1
1461,2021-12-15,1
1461,2022-01-14,1
1462,2020-03-21,1
1462,2022-03-03,1
1463,2020-11-07,1
1463,2022-03-22,1
1464,2020-01-27,1
1464,2021-11-06,1
1465,2020-11-29,1
1465,2022-02-13,1
1466,2021-01-05,1
1466,2021-08-12,1
1467,2021-05-20,1
1468,2022-01-13,1
1469,2020-07-23,1
1469,2020-11-01,1
1469,2021-06-24,1
1469,2021-08-23,1
1470,2020-04-20,1
1470,2021-07-04,1
1470,2021-07-18,1
1470,2021-12-12,1
1471,2020-04-18,1
1472,2021-04-03,1
1473,2020-05-02,1
1473,2020-07-28,1
1473,2021-02-24,1
1473,2022-01-24,1
1473,2022-02-21,1
1474,2021-07-31,1
1475,2020-04-01,1
1475,2021-07-15,1
1475,2021-07-22,1
1475,2021-08-29,1
1478,2020-01-12,1
1478,2020-05-09,1
1478,2021-05-11,1
1478,2021-05-15,1
1478,2021-06-01,1
1478,2021-07-30,1
1478,2021-10-11,1
1478,2021-10-22,1
1478,2022-04-03,1
1479,2021-05-05,1
1479,2021-10-03,1
1479,2022-04-05,1
1480,2021-09-15,1
1480,2021-12-12,1
1480,2021-12-31,1
1481,2020-04-22,1
1481,2020-06-17,1
1481,2020-11-04,1
1481,2021-05-14,1
1481,2022-01-01,1
1482,2020-03-23,1
1482,2020-06-17,1
1483,2020-03-29,1
1483,2022-02-12,1
1484,2020-12-11,1
1484,2021-02-24,1
1485,2020-10-20,1
1486,2020-02-27,1
1486,2021-04-13,1
1487,2020-05-17,1
1488,2020-09-16,1
1488,2021-01-21,1
1488,2021-03-08,1
1488,2021-06-18,1
1488,2022-02-11,1
1489,2021-10-21,1
1490,2020-11-20,1
1491,2020-02-24,1
1491,2020-05-09,1
1491,2020-07-23,1
1491,2021-04-24,1
1491,2021-10-28,1
1491,2022-03-21,1
1492,2021-06-16,1
1493,2020-07-21,1
1494,2020-01-09,1
1494,2020-06-10,1
1494,2020-07-10,1
1494,2021-01-03,1
1494,2021-05-01,1
1494,2021-06-26,1
1494,2022-01-19,1
1494,2022-03-16,1
1495,2020-04-18,1
1495,2020-07-05,1
1495,2022-03-11,1
1497,2020-11-04,1
1497,2021-08-21,1
1497,2021-12-08,1
1497,2022-04-07,1
1498,2021-02-03,1
1498,2021-02-11,1
1499,2022-01-12,1
1501,2020-06-03,1
1501,2020-06-30,1
1501,2020-11-06,1
1501,2021-10-19,1
1502,2020-08-30,1
1502,2020-12-01,1
1502,2020-12-02,1
1502,2021-04-18,1
1503,2021-12-22,1
1504,2020-10-08,1
1504,2022-04-16,1
1506,2021-11-25,1
1507,2020-09-15,1
1507,2020-11-30,1
1507,2021-11-04,1
1507,2022-03-06,1
1508,2020-05-14,1
1509,2020-01-05,1
1509,2020-03-07,1
1509,2020-12-10,1
1509,2022-01-13,1
1510,2020-11-18,1
1510,2021-03-15,1
1510,2022-03-28,1
1511,2020-01-07,1
1512,2020-01-02,1
1512,2020-03-31,1
1512,2021-11-02,1
1513,2021-09-17,1
1514,2020-08-17,1
1514,2022-01-06,1
1515,2021-07-09,1
1515,2021-10-16,1
1516,2020-01-19,1
1516,2020-02-26,1
1516,2020-10-20,1
1516,2022-01-01,1
1517,2020-08-07,1
1517,2021-04-02,1
1518,2020-09-08,1
1518,2021-02-28,1
1518,2021-07-05,1
1518,2021-08-05,1
1518,2021-10-16,1
1518,2022-01-04,1
1519,2021-05-03,1
1519,2022-03-10,1
1519,2022-04-03,1
1519,2022-04-06,1
1520,2022-04-19,1
1521,2020-10-17,1
1521,2021-03-15,1
1523,2020-01-23,1
1524,2021-03-27,1
1524,2021-04-20,1
1524,2021-05-07,1
1524,2021-08-30,1
1526,2020-01-01,1
1526,2021-08-03,1
1526,2021-09-14,1
1526,2022-01-03,1
1527,2020-01-23,1
1527,2020-07-19,1
1527,2021-05-31,1
1527,2021-07-27,1
1528,2021-10-18,1
1528,2022-01-17,1
1529,2020-05-17,1
1529,2020-10-19,1
1529,2021-06-14,1
1530,2020-09-09,1
1530,2021-03-21,1
1531,2020-06-12,1
1531,2021-05-23,1
1534,2021-08-11,1
1534,2021-08-15,1
1534,2021-10-17,1
1534,2021-10-26,1
1534,2022-02-06,1
1536,2020-04-25,1
1536,2021-07-10,1
1537,2020-02-07,1
1537,2020-03-19,1
1537,2020-05-02,1
1538,2020-05-03,1
1538,2020-05-18,1
1538,2021-03-14,1
1539,2020-12-11,1
1539,2021-07-14,1
1539,2021-07-18,1
1539,2022-01-06,1
1539,2022-03-30,1
1540,2020-04-20,1
1540,2021-09-26,1
1541,2020-11-05,1
1541,2021-05-13,1
1541,2021-05-27,1
1541,2021-08-14,1
1541,2021-12-13,1
1542,2020-12-06,1
1542,2021-05-16,1
1543,2020-04-04,1
1543,2022-02-26,1
1544,2020-10-21,1
1545,2020-05-25,1
1545,2021-12-27,1
1545,2022-04-20,1
1546,2020-08-20,1
1547,2020-04-12,1
1547,2021-05-18,1
1547,2021-08-25,1
1547,2022-03-29,1
1548,2022-01-02,1
1549,2020-01-07,1
1549,2020-10-22,1
1551,2021-01-16,1
1552,2020-07-31,1
1552,2021-03-23,1
1554,2021-03-04,1
1557,2021-05-21,1
1558,2020-05-02,1
1558,2020-09-04,1
1558,2021-08-22,1
1559,2021-01-19,1
1559,2022-02-04,1
1561,2020-12-17,1
1561,2021-06-08,1
1561,2021-12-31,1
1562,2020-01-31,1
1562,2021-12-11,1
1562,2022-02-21,1
1563,2020-01-29,1
1563,2020-04-24,1
1563,2020-06-05,1
1563,2020-08-21,1
1563,2021-07-29,1
1565,2021-04-05,1
1566,2020-04-11,1
1566,2020-10-13,1
1566,2021-07-29,1
1566,2022-02-11,1
1568,2020-05-21,1
1569,2020-03-11,1
1569,2021-10-03,1
1569,2022-04-28,1
1571,2020-04-28,1
1571,2020-10-11,1
1572,2020-10-30,1
1573,2022-03-31,1
1574,2021-08-02,1
1575,2020-02-18,1
1575,2021-09-14,1
1576,2020-07-29,1
1576,2020-09-22,1
1577,2021-03-11,1
1578,2021-02-20,1
1578,2021-05-02,1
1579,2020-03-25,1
1579,2020-11-19,1
1579,2021-08-11,1
1579,2021-12-15,1
1579,2022-03-25,1
1581,2021-02-12,1
1582,2020-06-06,1
1582,2021-03-14,1
1582,2021-12-03,1
1583,2020-12-09,1
1583,2020-12-20,1
1583,2020-12-28,1
1583,2022-02-09,1
1583,2022-03-29,1
1584,2020-01-12,1
1584,2021-01-02,1
1587,2020-06-23,1
1588,2020-01-13,1
1588,2020-09-24,1
1588,2021-09-12,1
1588,2022-02-26,1
1588,2022-04-04,1
1589,2020-01-23,1
1590,2020-04-14,1
1590,2020-10-09,1
1590,2021-11-18,1
1590,2022-04-03,1
1591,2020-02-05,1
1591,2020-09-04,1
1591,2021-01-24,1
1591,2021-05-28,1
1592,2021-06-18,1
1592,2021-09-12,1
1592,2021-11-07,1
1593,2021-06-05,1
1593,2021-09-08,1
1594,2020-02-16,1
1594,2020-12-25,1
1594,2021-07-08,1
1597,2020-07-10,1
1597,2021-06-09,1
1597,2021-10-12,1
1598,2020-09-27,1
1598,2021-03-15,1
1598,2021-08-10,1
1598,2021-08-21,1
1599,2021-03-25,1
1599,2021-06-07,1
1599,2021-06-17,1
1599,2022-04-09,1
1600,2020-08-13,1
1601,2020-02-18,1
1601,2021-08-02,1
1602,2020-10-09,1
1603,2021-11-26,1
1604,2020-10-28,1
1604,2022-03-17,1
1605,2020-01-23,1
1605,2020-02-17,1
1605,2021-01-07,1
1605,2021-07-01,1
1605,2022-01-25,1
1605,2022-04-03,1
1606,2020-02-26,1
1607,2021-03-31,1
1607,2022-03-27,1
1608,2020-03-18,1
1608,2021-06-02,1
1609,2020-07-23,1
1609,2020-10-04,1
1609,2021-12-15,1
1609,2022-04-18,1
1610,2020-01-14,1
1610,2020-07-12,1
1610,2020-07-22,1
1610,2020-11-03,1
1611,2021-01-06,1
1611,2022-01-26,1
1611,2022-02-26,1
1611,2022-03-15,1
1612,2020-08-23,1
1612,2020-11-17,1
1614,2020-05-13,1
1614,2020-07-09,1
1614,2020-10-30,1
1615,2020-05-31,1
1615,2020-09-13,1
1615,2021-05-22,1
1615,2022-02-21,1
1616,2020-07-23,1
1616,2020-09-29,1
1616,2021-08-26,1
1616,2022-01-15,1
1617,2020-03-20,1
1617,2020-06-10,1
1617,2021-08-14,1
1618,2020-01-21,1
1619,2020-08-31,1
1619,2021-04-20,1
1620,2020-07-16,1
1623,2021-02-14,1
1624,2020-05-04,1
1624,2020-12-15,1
1624,2021-01-20,1
1624,2021-11-16,1
1626,2020-06-01,1
1626,2020-07-17,1
1626,2020-11-12,1
1626,2021-05-09,1
1626,2022-03-21,1
1627,2020-08-21,1
1627,2020-11-11,1
1627,2021-10-02,1
1627,2021-11-27,1
1628,2020-10-13,1
1629,2020-09-01,1
1629,2020-11-09,1
1629,2022-01-24,1
1630,2020-01-14,1
1630,2022-02-07,1
1631,2021-01-24,1
1631,2021-12-30,1
1632,2020-01-09,1
1632,2020-05-27,1
1632,2020-08-07,1
1632,2021-04-03,1
1632,2021-08-02,1
1632,2021-10-06,1
1633,2020-08-13,1
1633,2021-07-10,1
1634,2020-01-30,1
1634,2021-04-12,1
1635,2020-07-13,1
1635,2021-06-22,1
1635,2021-12-29,1
1635,2022-02-13,1
1635,2022-02-27,1
1636,2020-04-09,1
1636,2021-08-13,1
1637,2020-10-25,1
1637,2022-01-17,1
1638,2021-02-21,1
1638,2021-08-08,1
1639,2022-03-28,1
1639,2022-04-21,1
1640,2020-05-12,1
1640,2020-11-08,1
1641,2020-02-10,1
1641,2020-06-23,1
1641,2022-03-08,1
1643,2020-07-17,1
1644,2020-10-06,1
1644,2021-12-03,1
1644,2022-02-28,1
1644,2022-03-03,1
1644,2022-03-15,1
1645,2020-02-26,1
1646,2020-03-11,1
1647,2020-01-09,1
1647,2020-05-10,1
1647,2020-05-29,1
1647,2021-02-12,1
1647,2021-08-24,1
1647,2021-09-22,1
1648,2021-07-23,1
1648,2022-02-28,1
1649,2022-01-27,1
1650,2020-04-13,1
1650,2021-07-30,1
1650,2022-03-08,1
1651,2021-03-23,1
1651,2021-08-10,1
1653,2020-02-03,1
1653,2021-01-08,1
1654,2020-11-19,1
1655,2021-07-07,1
1655,2021-11-02,1
1656,2021-04-03,1
1656,2021-08-11,1
1657,2020-01-01,1
1657,2020-09-09,1
1657,2020-11-04,1
1657,2021-01-16,1
1657,2021-01-31,1
1657,2021-06-06,1
1658,2020-02-04,1
1658,2020-04-09,1
1658,2020-08-26,1
1658,2021-03-13,1
1658,2021-07-19,1
1660,2020-01-14,1
1660,2020-06-02,1
1660,2020-06-09,1
1660,2020-08-31,1
1660,2022-03-17,1
1661,2022-04-29,1
1662,2020-12-02,1
1662,2022-03-21,1
1662,2022-04-01,1
1663,2020-03-10,1
1663,2021-01-31,1
1664,2020-07-13,1
1665,2022-01-21,1
1666,2020-01-15,1
1666,2021-09-01,1
1666,2022-01-02,1
1666,2022-02-11,1
1667,2020-03-18,1
1667,2021-02-16,1
1667,2021-07-30,1
1667,2021-09-21,1
1668,2020-08-14,1
1668,2021-12-13,1
1668,2021-12-27,1
1669,2020-07-20,1
1669,2021-02-14,1
1669,2021-07-31,1
1669,2021-11-20,1
1669,2021-12-24,1
1670,2021-08-02,1
1671,2020-07-30,1
1671,2021-02-08,1
1673,2022-04-02,1
1674,2020-07-11,1
1674,2022-01-12,1
1676,2020-08-03,1
1677,2020-05-10,1
1677,2020-10-04,1
1677,2021-01-21,1
1677,2022-03-23,1
1679,2020-06-13,1
1679,2021-01-07,1
1679,2021-01-30,1
1679,2021-09-16,1
1679,2021-11-15,1
1680,2021-08-27,1
1681,2021-05-12,1
1681,2021-07-20,1
1682,2020-09-08,1
1683,2021-02-05,1
1683,2021-04-22,1
1685,2020-05-28,1
1685,2021-07-20,1
1686,2021-01-16,1
1686,2021-10-15,1
1687,2020-03-13,1
1687,2020-07-26,1
1688,2020-05-11,1
1688,2021-06-28,1
1688,2021-06-29,1
1689,2021-03-02,1
1691,2022-04-02,1
1692,2020-01-01,1
1692,2021-11-05,1
1693,2020-01-14,1
1694,2020-11-06,1
1694,2021-07-15,1
1695,2020-02-22,1
1695,2020-02-27,1
1695,2021-06-23,1
1695,2021-08-18,1
1696,2020-05-25,1
1697,2021-10-08,1
1697,2022-01-05,1
1697,2022-04-12,1
1698,2020-01-02,1
1698,2020-10-19,1
1698,2021-12-24,1
1699,2020-04-25,1
1699,2020-11-25,1
1700,2020-06-03,1
1700,2020-09-15,1
1700,2022-01-29,1
1700,2022-03-09,1
1700,2022-04-14,1
1701,2021-06-29,1
1701,2022-02-05,1
1702,2021-01-20,1
1702,2021-02-12,1
1702,2021-12-12,1
1702,2021-12-21,1
1702,2022-03-24,1
1703,2020-07-11,1
1703,2021-07-09,1
1704,2020-01-16,1
1704,2021-06-14,1
1704,2022-01-04,1
1705,2020-01-29,1
1705,2020-10-17,1
1705,2021-08-10,1
1705,2022-04-21,1
1706,2020-06-08,1
1706,2022-03-17,1
1707,2020-01-26,1
1708,2020-04-20,1
1709,2020-04-22,1
1709,2020-07-13,1
1709,2020-09-02,1
1709,2020-10-13,1
1709,2021-10-03,1
1709,2022-03-10,1
1709,2022-03-16,1
1709,2022-03-26,1
1710,2021-02-26,1
1710,2021-11-01,1
1711,2020-12-18,1
1711,2021-07-26,1
1712,2022-02-20,1
1713,2021-07-30,1
1714,2021-10-24,1
1716,2020-01-05,1
1716,2021-04-20,1
1717,2021-09-18,1
1718,2020-04-29,1
1718,2021-06-26,1
1718,2022-01-27,1
1720,2020-01-23,1
1720,2021-06-16,1
1721,2021-06-25,1
1722,2020-01-06,1
1722,2020-03-16,1
1722,2021-03-23,1
1722,2021-04-27,1
1722,2021-09-03,1
1723,2020-02-17,1
1723,2020-10-15,1
1724,2021-01-27,1
1724,2021-07-26,1
1725,2020-03-07,1
1725,2020-06-16,1
1725,2020-10-06,1
1725,2021-10-02,1
1725,2022-04-29,1
1726,2020-05-16,1
1727,2020-01-21,1
1727,2020-02-06,1
1727,2020-07-28,1
1727,2021-05-11,1
1728,2020-04-16,1
1728,2021-01-01,1
1728,2021-06-14,1
1728,2021-09-13,1
1728,2022-03-22,1
1730,2020-02-07,1
1730,2020-06-14,1
1730,2021-03-11,1
1730,2021-03-13,1
1730,2021-09-07,1
1730,2022-02-27,1
1732,2021-08-14,1
1732,2022-04-04,1
1734,2020-05-18,1
1734,2020-06-18,1
1734,2020-09-08,1
1734,2021-05-12,1
1736,2021-02-28,1
1737,2020-07-04,1
1737,2020-08-20,1
1737,2020-09-14,1
1737,2021-03-19,1
1737,2021-12-16,1
1738,2020-03-05,1
1738,2020-10-03,1
1738,2021-07-06,1
1740,2020-04-16,1
1740,2020-05-17,1
1740,2020-09-18,1
1740,2022-02-05,1
1741,2020-06-08,1
1741,2021-01-28,1
1741,2021-12-04,1
1743,2022-04-28,1
1744,2020-10-04,1
1744,2020-10-30,1
1744,2020-11-08,1
1744,2020-11-12,1
1744,2021-01-12,1
1744,2021-02-27,1
1744,2021-06-15,1
1744,2022-03-12,1
1745,2020-07-21,1
1745,2021-11-05,1
1747,2020-03-25,1
1747,2020-08-11,1
1747,2020-11-27,1
1747,2021-01-12,1
1747,2021-09-04,1
1747,2021-11-16,1
1748,2021-07-15,1
1749,2020-02-19,1
1749,2020-04-04,1
1749,2020-10-19,1
1749,2021-07-14,1
1749,2022-04-07,1
1750,2020-09-06,1
1750,2022-02-05,1
1750,2022-04-28,1
1751,2020-02-08,1
1751,2020-09-21,1
1752,2020-05-09,1
1752,2020-05-14,1
1752,2020-10-27,1
1752,2021-06-09,1
1752,2021-08-03,1
1752,2021-09-18,1
1752,2021-10-02,1
1752,2021-10-10,1
1754,2021-01-02,1
1754,2021-06-13,1
1754,2021-07-02,1
1755,2020-05-31,1
1755,2020-09-23,1
1755,2020-10-13,1
1756,2021-06-05,1
1756,2021-09-09,1
1756,2022-03-11,1
1757,2020-05-31,1
1757,2021-08-13,1
1757,2021-09-10,1
1758,2021-06-18,1
1758,2022-02-06,1
1759,2020-02-03,1
1759,2020-04-02,1
1759,2020-11-07,1
1760,2021-06-28,1
1760,2021-08-16,1
1760,2022-03-07,1
1762,2020-02-15,1
1762,2020-03-20,1
1762,2021-06-15,1
1762,2021-08-07,1
1762,2021-09-15,1
1762,2021-10-28,1
1762,2022-02-20,1
1763,2021-08-06,1
1763,2022-01-11,1
1763,2022-02-05,1
1763,2022-03-25,1
1764,2022-03-04,1
1764,2022-04-07,1
1765,2020-07-16,1
1765,2021-09-27,1
1766,2021-02-12,1
1766,2021-06-12,1
1766,2021-07-28,1
1768,2020-10-29,1
1768,2021-10-17,1
1769,2020-08-22,1
1769,2021-04-07,1
1769,2021-11-30,1
1770,2020-01-29,1
1770,2020-02-15,1
1770,2020-08-09,1
1770,2021-08-01,1
1772,2021-04-22,1
1773,2021-09-26,1
1774,2021-08-20,1
1774,2021-10-24,1
1774,2021-12-25,1
1774,2022-01-22,1
1774,2022-04-10,1
1775,2020-09-10,1
1775,2021-03-09,1
1775,2021-09-17,1
1778,2021-11-02,1
1780,2020-03-10,1
1780,2021-03-16,1
1780,2021-05-30,1
1783,2020-08-15,1
1783,2021-01-10,1
1783,2021-08-02,1
1783,2021-10-17,1
1783,2022-01-28,1
1784,2020-01-20,1
1786,2020-03-04,1
1786,2020-04-06,1
1786,2021-01-25,1
1786,2021-08-13,1
1787,2020-03-22,1
1787,2020-06-26,1
1787,2021-02-12,1
1788,2020-03-07,1
1788,2020-04-18,1
1788,2020-09-23,1
1789,2020-06-23,1
1790,2021-01-30,1
1790,2021-07-25,1
1790,2021-10-19,1
1792,2020-08-13,1
1792,2020-11-14,1
1793,2021-08-11,1
1793,2022-02-24,1
1793,2022-03-18,1
1794,2020-06-06,1
1795,2020-05-07,1
1796,2020-06-10,1
1796,2020-07-06,1
1796,2020-12-26,1
1796,2021-07-11,1
1797,2020-02-17,1
1797,2020-10-08,1
1797,2021-05-21,1
1798,2020-06-11,1
1798,2020-10-21,1
1798,2021-09-27,1
1798,2022-02-23,1
1799,2020-07-27,1
1799,2022-03-02,1
1800,2020-07-08,1
1800,2020-07-17,1
1800,2022-03-11,1
1801,2020-06-04,1
1801,2020-07-12,1
1801,2020-11-30,1
1801,2021-03-03,1
1801,2021-03-12,1
1802,2020-08-10,1
1803,2020-02-24,1
1803,2021-02-22,1
1803,2021-05-13,1
1804,2021-05-17,1
1804,2021-12-11,1
1805,2020-04-13,1
1806,2021-04-17,1
1807,2020-04-09,1
1807,2020-11-20,1
1807,2020-11-23,1
1807,2020-12-07,1
1807,2021-03-12,1
1807,2022-01-08,1
1807,2022-02-17,1
1808,2020-10-23,1
1808,2020-12-09,1
1808,2021-03-14,1
1809,2020-12-28,1
1809,2021-01-02,1
1810,2020-01-04,1
1810,2020-03-09,1
1810,2020-04-17,1
1810,2020-05-26,1
1810,2020-08-10,1
1810,2021-07-25,1
1810,2022-04-21,1
1812,2021-05-31,1
1812,2021-08-15,1
1813,2020-09-09,1
1813,2021-09-01,1
1815,2021-04-29,1
1815,2021-10-28,1
1816,2020-06-14,1
1816,2020-07-22,1
1816,2021-02-02,1
1817,2021-07-28,1
1817,2021-08-29,1
1817,2021-10-28,1
1817,2022-02-05,1
1818,2020-02-03,1
1818,2021-04-10,1
1819,2020-03-17,1
1819,2021-02-24,1
1820,2021-05-17,1
1820,2022-04-20,1
1821,2020-05-19,1
1821,2021-02-20,1
1821,2021-04-16,1
1821,2021-08-08,1
1822,2020-01-22,1
1822,2021-03-12,1
1822,2022-03-04,1
1823,2021-11-11,1
1823,2021-12-15,1
1823,2022-02-05,1
1824,2020-03-14,1
1825,2020-10-13,1
1825,2021-07-28,1
1825,2021-11-26,1
1826,2020-06-07,1
1826,2020-12-22,1
1826,2022-04-26,1
1827,2020-08-08,1
1827,2021-07-09,1
1827,2021-07-11,1
1829,2020-04-17,1
1829,2020-06-10,1
1829,2020-06-29,1
1829,2022-03-17,1
1830,2021-03-28,1
1830,2021-06-16,1
1831,2021-09-09,1
1832,2020-01-17,1
1832,2020-02-13,1
1832,2020-05-29,1
1832,2020-08-09,1
1832,2021-03-01,1
1832,2021-08-30,1
1832,2021-11-09,1
1833,2020-09-25,1
1833,2020-09-28,1
1833,2022-01-27,1
1834,2020-03-06,1
1834,2020-10-21,1
1834,2021-04-10,1
1834,2021-05-09,1
1834,2021-10-22,1
1835,2020-02-19,1
1835,2020-03-25,1
1835,2020-07-02,1
1836,2020-04-26,1
1836,2021-03-22,1
1837,2020-12-13,1
1837,2022-03-02,1
1838,2020-09-19,1
1838,2021-04-23,1
1838,2021-09-25,1
1839,2021-10-18,1
1840,2021-04-23,1
1840,2022-01-22,1
1842,2021-04-02,1
1842,2021-09-07,1
1843,2021-03-01,1
1844,2020-12-15,1
1844,2021-06-26,1
1844,2021-07-26,1
1845,2020-02-28,1
1845,2020-04-02,1
1846,2020-08-17,1
1847,2020-12-29,1
1847,2021-04-06,1
1847,2021-08-26,1
1847,2022-04-27,1
1848,2020-12-21,1
1849,2020-01-09,1
1849,2021-08-19,1
1851,2020-04-23,1
1851,2021-10-21,1
1852,2021-11-25,1
1853,2020-04-11,1
1853,2021-08-01,1
1854,2020-11-05,1
1854,2020-12-17,1
1854,2021-09-13,1
1854,2021-11-14,1
1854,2022-01-20,1
1855,2020-02-09,1
1855,2020-09-07,1
1855,2021-01-03,1
1855,2021-12-09,1
1856,2020-06-11,1
1856,2021-08-12,1
1856,2022-04-24,1
1857,2020-05-04,1
1857,2021-10-31,1
1857,2022-04-29,1
1858,2020-02-29,1
1858,2020-08-31,1
1858,2020-11-12,1
1858,2021-03-06,1
1858,2021-10-05,1
1858,2021-10-30,1
1860,2021-05-26,1
1860,2021-07-27,1
1861,2021-07-19,1
1861,2021-09-21,1
1861,2021-12-21,1
1861,2022-04-12,1
1862,2020-12-28,1
1863,2020-11-08,1
1863,2021-10-06,1
1863,2021-12-17,1
1863,2022-04-08,1
1864,2020-06-03,1
1864,2020-11-24,1
1864,2021-05-30,1
1864,2022-03-06,1
1865,2021-11-25,1
1866,2020-05-10,1
1868,2020-03-30,1
1868,2021-04-22,1
1869,2020-10-01,1
1870,2020-11-02,1
1870,2022-02-01,1
1870,2022-02-12,1
1872,2020-02-27,1
1872,2020-09-02,1
1872,2020-09-04,1
1872,2021-12-27,1
1873,2020-01-25,1
1873,2022-03-08,1
1874,2020-01-31,1
1874,2020-03-23,1
1874,2020-12-23,1
1875,2020-02-03,1
1875,2021-11-19,1
1875,2022-04-08,1
1877,2020-09-10,1
1877,2021-05-18,1
1878,2021-02-26,1
1878,2022-02-20,1
1879,2020-09-26,1
1879,2021-06-04,1
1879,2021-07-05,1
1879,2022-04-16,1
1880,2020-03-06,1
1881,2021-09-05,1
1881,2022-02-14,1
1882,2021-06-06,1
1882,2021-06-22,1
1884,2020-01-03,1
1884,2020-08-25,1
1885,2020-08-23,1
1885,2020-10-21,1
1886,2020-04-22,1
1886,2020-10-07,1
1886,2021-05-03,1
1886,2021-05-30,1
1886,2021-06-01,1
1886,2021-06-27,1
1887,2020-05-07,1
1887,2021-01-07,1
1887,2021-02-09,1
1888,2021-09-15,1
1888,2021-10-20,1
1888,2021-12-28,1
1889,2020-03-07,1
1889,2020-10-01,1
1889,2021-01-25,1
1890,2021-10-12,1
1891,2020-04-05,1
1891,2020-04-07,1
1891,2022-02-10,1
1892,2020-11-18,1
1892,2021-02-09,1
1892,2021-02-20,1
1892,2021-07-13,1
1892,2021-07-24,1
1893,2020-04-10,1
1893,2020-05-28,1
1893,2020-11-20,1
1893,2022-03-14,1
1894,2020-09-18,1
1895,2020-10-16,1
1895,2020-11-16,1
1895,2020-12-30,1
1895,2021-03-02,1
1895,2021-05-26,1
1895,2021-06-14,1
1896,2020-02-26,1
1896,2020-07-09,1
1896,2021-05-25,1
1898,2020-07-24,1
1898,2021-08-12,1
1898,2021-08-16,1
1899,2021-03-13,1
1899,2022-02-05,1
1901,2021-01-30,1
1901,2021-03-30,1
1901,2021-04-19,1
1901,2021-05-27,1
1902,2020-03-29,1
1902,2020-05-21,1
1902,2020-07-18,1
1902,2021-02-01,1
1902,2021-08-16,1
1902,2021-11-11,1
1905,2020-10-25,1
1905,2021-08-16,1
1905,2021-09-06,1
1905,2021-09-09,1
1905,2021-09-26,1
1905,2022-01-26,1
1907,2020-02-01,1
1907,2021-03-16,1
1907,2021-04-20,1
1908,2020-11-09,1
1908,2021-04-23,1
1908,2021-05-29,1
1908,2021-07-24,1
1908,2022-04-04,1
1910,2020-02-18,1
1910,2020-08-29,1
1910,2021-10-22,1
1911,2021-12-20,1
1912,2020-03-08,1
1912,2020-07-09,1
1913,2021-12-19,1
1913,2022-01-01,1
1914,2020-05-14,1
1915,2020-11-06,1
1915,2021-06-30,1
1915,2022-02-01,1
1917,2020-06-19,1
1917,2021-07-02,1
1918,2020-01-20,1
1918,2020-04-08,1
1918,2020-04-29,1
1918,2020-06-05,1
1918,2021-07-05,1
1920,2020-10-13,1
1922,2020-06-27,1
1922,2020-09-03,1
1922,2021-09-25,1
1922,2021-11-08,1
1922,2021-12-28,1
1922,2022-03-15,1
1923,2020-01-29,1
1924,2020-03-24,1
1924,2020-11-15,1
1924,2020-11-24,1
1924,2021-03-09,1
1925,2021-10-10,1
1926,2020-03-26,1
1926,2020-10-21,1
1926,2022-03-04,1
1927,2020-04-11,1
1927,2020-08-10,1
1927,2020-12-21,1
1927,2021-02-26,1
1927,2021-11-24,1
1928,2021-04-21,1
1929,2020-10-13,1
1929,2022-03-02,1
1930,2021-07-21,1
1931,2020-10-12,1
1931,2021-08-23,1
1932,2020-10-18,1
1933,2022-04-22,1
1933,2022-04-29,1
1934,2021-02-13,1
1934,2021-04-12,1
1934,2021-05-22,1
1935,2020-09-08,1
1936,2020-05-14,1
1936,2021-01-04,1
1936,2021-07-09,1
1937,2021-01-02,1
1938,2020-02-16,1
1938,2021-04-27,1
1938,2021-04-28,1
1938,2022-03-12,1
1941,2022-04-15,1
1942,2021-04-17,1
1942,2021-08-14,1
1942,2021-11-06,1
1943,2020-02-29,1
1943,2021-12-07,1
1944,2020-02-26,1
1944,2022-01-26,1
1945,2020-07-16,1
1945,2020-08-19,1
1946,2020-07-01,1
1946,2020-10-13,1
1946,2021-04-18,1
1947,2022-01-12,1
1948,2020-05-03,1
1948,2020-12-16,1
1948,2022-04-01,1
1949,2021-07-13,1
1949,2021-11-09,1
1949,2022-01-06,1
1949,2022-03-01,1
1950,2021-12-01,1
1950,2022-03-07,1
1951,2021-04-08,1
1952,2020-08-02,1
1952,2021-01-17,1
1953,2020-09-14,1
1953,2020-09-16,1
1953,2021-10-27,1
1953,2022-03-03,1
1953,2022-03-22,1
1954,2020-05-19,1
1954,2021-08-23,1
1954,2021-10-06,1
1955,2020-03-20,1
1955,2020-10-10,1
1956,2020-02-12,1
1956,2021-10-12,1
1957,2020-01-21,1
1957,2020-03-17,1
1957,2020-11-01,1
1957,2021-03-26,1
1957,2022-03-11,1
1958,2020-08-23,1
1958,2020-11-03,1
1958,2021-02-10,1
1961,2020-06-12,1
1961,2020-11-13,1
1961,2021-02-16,1
1961,2021-06-09,1
1961,2022-04-23,1
1962,2020-01-17,1
